PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
81748;Aparcamiento para residentes. Islas Filipinas;;;;;Plazas: 397. Abierto 24 horas.  Titularidad: Ayuntamiento de Madrid.;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ebcc2c6e051c010VgnVCM2000000c205a0aRCRD;CEA BERMUDEZ;CALLE;V;51;;;;;MADRID;MADRID;28003;GAZTAMBIDE;CHAMBERI;439515;4476924;40.438.885.356.589.300;-3.714.470.532.658.890;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13577;Aparcamiento para residentes. Iván de Vargas;;;;;Plazas: 199 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid.;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8197339ae51c010VgnVCM2000000c205a0aRCRD;ERMITA DEL SANTO;PASEO;V;71;;;;;MADRID;MADRID;28019;SAN ISIDRO;CARABANCHEL;438635;4472958;40.403.093.358.788.600;-3.724.462.380.031.500;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13546;Aparcamiento para residentes. Jacinto Verdaguer;;;;;Plazas: 545 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f397339ae51c010VgnVCM2000000c205a0aRCRD;JACINTO VERDAGUER;CALLE;V;25-B;;;;;MADRID;MADRID;28019;OPAÑEL;CARABANCHEL;439151;4472077;40.395.194.834.650.000;-3.718.297.591.658.210;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13529;Aparcamiento para residentes. Joaquín María López;;;;;Plazas: 464 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75697339ae51c010VgnVCM2000000c205a0aRCRD;JOAQUIN MARIA LOPEZ;CALLE;V;39;;;;;MADRID;MADRID;28015;GAZTAMBIDE;CHAMBERI;439504;4476783;40.437.614.368.230.900;-3.714.586.774.303.980;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
7471768;Aparcamiento para residentes. José Abascal;;;;;Plazas: 126 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ea46cd2546d5410VgnVCM2000000c205a0aRCRD;JOSE ABASCAL;CALLE;V;54;;;;;MADRID;MADRID;28003;ALMAGRO;CHAMBERI;441395;4476807;40.437.966.304.808.200;-3.692.282.569.372.960;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13526;Aparcamiento para residentes. José Cadalso;;;;;Plazas: 259 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb897339ae51c010VgnVCM2000000c205a0aRCRD;JOSE DE CADALSO;CALLE;V;67;;;;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;434959;4470054;40.376.653.486.409.200;-3.767.482.193.237.470;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13556;Aparcamiento para residentes. José del Hierro;;;;;Plazas: 648 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12b97339ae51c010VgnVCM2000000c205a0aRCRD;HERMANOS DE PABLO;CALLE;V;46;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;445256;4476829;40.438.428.067.375.500;-3.646.774.990.120.210;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13578;Aparcamiento para residentes. José Luis Arrese;;;;;Plazas: 380 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68d97339ae51c010VgnVCM2000000c205a0aRCRD;JOSE LUIS DE ARRESE;CALLE;V;22;;;;;MADRID;MADRID;28017;VENTAS;CIUDAD LINEAL;444505;4474916;40.421.144.850.524.300;-3.655.462.029.294.990;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
63334;Aparcamiento para residentes. Josep Pla;;;;;Plazas: 239 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d70a946be351c010VgnVCM2000000c205a0aRCRD;LOPEZ DE HOYOS;CALLE;V;57;;;;;MADRID;MADRID;28002;CIUDAD JARDIN;CHAMARTIN;442659;4477251;40.442.054.286.028.500;-3.677.431.988.836.070;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13579;Aparcamiento para residentes. Juan de Vera;;;;;Plazas: 512 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4eba7339ae51c010VgnVCM2000000c205a0aRCRD;JUAN DE VERA;CALLE;V;15;;;;;MADRID;MADRID;28045;DELICIAS;ARGANZUELA;441337;4472168;40.396.171.743.014.200;-3.692.549.535.759.440;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
7432674;Aparcamiento para residentes. Juan Esplandiú;;;;;Plazas: 249 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=865c3d02e3b35410VgnVCM1000000b205a0aRCRD;JUAN ESPLANDIU;CALLE;V;1;;;;;MADRID;MADRID;28007;ESTRELLA;RETIRO;443575;4474295;40.415.487.879.730.100;-3.666.368.810.878.380;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13541;Aparcamiento para residentes. Juan Francisco Luján I;;;;;Plazas: 198 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d04615cbed51c010VgnVCM2000000c205a0aRCRD;CORREGIDOR JUAN FRANCISCO DE LUJAN;CALLE;V;1;;;;;MADRID;MADRID;28030;FONTARRON;MORATALAZ;444901;4472967;40.403.613.502.988.000;-3.650.625.210.476.290;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
17452;Aparcamiento para residentes. Juan Francisco Luján II;;;;;Plazas: 297 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66806545f951c010VgnVCM2000000c205a0aRCRD;CORREGIDOR JUAN FRANCISCO DE LUJAN;CALLE;V;60;;;;;MADRID;MADRID;28030;FONTARRON;MORATALAZ;445147;4472787;40.402.008.231.248.600;-3.647.710.791.170.680;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13505;Aparcamiento para residentes. Juan Hurtado de Mendoza;;;;;Plazas: 269 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94ea7339ae51c010VgnVCM2000000c205a0aRCRD;DOCTOR FLEMING;CALLE;V;21;;;;;MADRID;MADRID;28036;NUEVA ESPAÑA;CHAMARTIN;441761;4479199;40.459.540.210.585.400;-3.688.199.011.314.700;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
5556588;Aparcamiento para residentes. Juan Ramón Jiménez;;;;;Plazas: 401 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055a0cc0caf66210VgnVCM1000000b205a0aRCRD;JUAN HURTADO DE MENDOZA;CALLE;V;8;;;;;MADRID;MADRID;28036;NUEVA ESPAÑA;CHAMARTIN;441874;4479278;40.460.308.665.112.700;-3.687.746.864.932.020;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81768;Aparcamiento para residentes. Lagasca;;;;;Plazas: 327 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=089cc2c6e051c010VgnVCM2000000c205a0aRCRD;DIEGO DE LEON;CALLE;V;11;;;;;MADRID;MADRID;28006;CASTELLANA;SALAMANCA;442082;4476487;40.435.131.743.382.700;-3.684.165.438.137.450;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13580;Aparcamiento para residentes. Lardero;;;;;Plazas: 382 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=313b7339ae51c010VgnVCM2000000c205a0aRCRD;LARDERO;CALLE;V;3-B;;;;;MADRID;MADRID;28032;AMBROZ;VICALVARO;448283;4473667;40.410.136.951.775.600;-3.610.828.352.314.440;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13581;Aparcamiento para residentes. Maldonado;;;;;Plazas: 721 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=875b7339ae51c010VgnVCM2000000c205a0aRCRD;MALDONADO;CALLE;V;63;;;;;MADRID;MADRID;28006;LISTA;SALAMANCA;442683;4476318;40.433.651.023.789.100;-3.677.064.690.157.540;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13582;Aparcamiento para residentes. Manizales;;;;;Plazas: 401 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd7b7339ae51c010VgnVCM2000000c205a0aRCRD;GALAPA;CALLE;V;10;;;;ESQUINA C/ ARATACA Y C/ MANIZALES;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;446083;4480773;40.474.011.859.628.900;-3.637.360.192.555.020;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24122;Aparcamiento para residentes. Manuel Noya;;;;;Plazas: 492 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5416545f951c010VgnVCM2000000c205a0aRCRD;MANUEL NOYA;CALLE;NUM;2;;;;(JARDINES);MADRID;MADRID;28026;MOSCARDO;DISTRITO;439631;4471383;40.388.977.935.330.600;-3.712.576.124.964.450;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13583;Aparcamiento para residentes. Marcos de Orueta;;;;;Plazas: 196 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24ab7339ae51c010VgnVCM2000000c205a0aRCRD;ANGEL MUGICA;CALLE;V;6;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL-EL PARDO;442002;4482086;40.485.564.403.816.500;-3.685.621.195.993.520;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13585;Aparcamiento para residentes. Marqués de Corbera I;;;;;Plazas: 287 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a2115cbed51c010VgnVCM2000000c205a0aRCRD;MARQUES DE CORBERA;AVENIDA;V;2;;;;ESQUINA C/ JOSÉ LUIS ARRESE;MADRID;MADRID;28017;VENTAS;CIUDAD LINEAL;444375;4474989;40.421.793.777.235.800;-3.657.000.749.062.220;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13584;Aparcamiento para residentes. Marqués de Corbera II;;;;;Plazas: 287 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=805115cbed51c010VgnVCM2000000c205a0aRCRD;MARQUES DE CORBERA;AVENIDA;V;64;;;;CONFLUENCIA CON PASO ELEVADO AV. DAROCA;MADRID;MADRID;28017;VENTAS;CIUDAD LINEAL;445024;4475617;40.427.494.372.451.200;-3.649.405.253.191.830;S/T;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
4831164;Aparcamiento para residentes. Marqués de Samaranch;;;;;Plazas: 233 Abierto 24 horas.  Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información);0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09a455750f2a8110VgnVCM2000000c205a0aRCRD;IMPERIAL;PASEO;V;18;;;;Polideportivo municipal;MADRID;MADRID;28005;IMPERIAL;ARGANZUELA;439240;4473455;40.407.615.014.106.400;-3.717.380.722.193.910;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
36275;Aparcamiento para residentes. Marqués de Suances;;;;;Plazas: 339 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60322c798651c010VgnVCM2000000c205a0aRCRD;ENSIDESA;PLAZA;V;6;;;;;MADRID;MADRID;28027;EL SALVADOR;SAN BLAS-CANILLEJAS;447242;4477406;40.443.754.650.577.200;-3.623.407.728.129.040;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13490;Aparcamiento para residentes. Marqués de Zafra;;;;;Plazas: 192 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7acb7339ae51c010VgnVCM2000000c205a0aRCRD;MARQUES DE ZAFRA;PASEO;V;63;;;;ESQUINA C/ SANCHO DÁVILA;MADRID;MADRID;28028;FUENTE DEL BERRO;SALAMANCA;444007;4475360;40.425.111.214.332.100;-3.661.371.170.557.890;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13521;Aparcamiento para residentes. Marroquina;;;;;Plazas: 683 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0fb7339ae51c010VgnVCM2000000c205a0aRCRD;CAMINO DE LOS VINATEROS;CALLE;V;107;;;;;MADRID;MADRID;28030;MARROQUINA;MORATALAZ;445215;4473542;40.408.814.206.064.400;-3.646.974.615.049.870;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24125;Aparcamiento para residentes. Martín de Alzaga;;;;;Plazas: 206 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a7f6545f951c010VgnVCM2000000c205a0aRCRD;ALCALDE MARTIN DE ALZAGA;CALLE;V;21;;;;;MADRID;MADRID;28039;VALDEZARZA;MONCLOA-ARAVACA;439391;4479624;40.463.198.974.668.100;-3.716.190.674.909.360;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24127;Aparcamiento para residentes. Matilde Gayo;;;;;Plazas: 232 Abierto 24 horas;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c616545f951c010VgnVCM2000000c205a0aRCRD;MATILDE GAYO;CALLE;V;6;;;;CONFLUENCIA CON C/ MONEDEROS;MADRID;MADRID;28026;MOSCARDO;USERA;440428;4471458;40.389.711.055.969.200;-3.703.193.407.963.250;S/T;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
46136;Aparcamiento para residentes. Melchor Fernández Almagro;;;;;Plazas: 255 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bb9946be351c010VgnVCM2000000c205a0aRCRD;GINZO DE LIMIA;CALLE;V;7;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL-EL PARDO;440455;4480980;40.475.491.425.888.700;-3.703.769.031.905.330;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13531;Aparcamiento para residentes. Menasalbas;;;;;Plazas: 220 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=171c7339ae51c010VgnVCM2000000c205a0aRCRD;AHORRO;PLAZA;V;6;;;;;MADRID;MADRID;28041;LOS ANGELES;VILLAVERDE;441012;4468344;40.362.211.642.462.200;-3.696.347.536.807.680;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
183550;Aparcamiento para residentes. Menorca;;;;;Plazas: 862 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e46bdc85c01c010VgnVCM2000000c205a0aRCRD;NARVAEZ;CALLE;V;54;;;;;MADRID;MADRID;28009;IBIZA;RETIRO;442728;4474706;40.419.132.414.660.800;-3.676.388.684.444.790;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13586;Aparcamiento para residentes. Mercedes Arteaga;;;;;Plazas: 217 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3c7339ae51c010VgnVCM2000000c205a0aRCRD;MERCEDES ARTEAGA;CALLE;V;27;;;;;MADRID;MADRID;28019;OPAÑEL;CARABANCHEL;438798;4471716;40.391.916.864.581.000;-3.722.422.024.464.280;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81792;Aparcamiento para residentes. Miguel Angel;;;;;Plazas: 87 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8acdc2c6e051c010VgnVCM2000000c205a0aRCRD;MIGUEL ANGEL;CALLE;V;30;;;;;MADRID;MADRID;28010;ALMAGRO;CHAMBERI;441490;4476662;40.436.666.709.090.100;-3.691.160.938.098.670;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13508;Aparcamiento para residentes. Mirabel;;;;;Plazas: 617 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b36c7339ae51c010VgnVCM2000000c205a0aRCRD;MIRABEL;CALLE;V;13;;;;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;433818;4470219;40.378.049.889.297.100;-3.780.939.221.685.240;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13587;Aparcamiento para residentes. Misterios;;;;;Plazas: 183 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a8c7339ae51c010VgnVCM2000000c205a0aRCRD;MISTERIOS;CALLE;V;1;;;;;MADRID;MADRID;28027;QUINTANA;CIUDAD LINEAL;445907;4476795;40.438.164.463.974.200;-3.639.096.705.608.180;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13588;Aparcamiento para residentes. Mondariz;;;;;Plazas: 282 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98747339ae51c010VgnVCM2000000c205a0aRCRD;MONDARIZ;PLAZA;V;14-B;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL-EL PARDO;440290;4481296;40.478.326.203.552.100;-3.705.745.257.023.430;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13589;Aparcamiento para residentes. Montevideo;;;;;Plazas: 290 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50bc7339ae51c010VgnVCM2000000c205a0aRCRD;GENERAL MOSCARDO;CALLE;V;24;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;441039;4478160;40.450.129.445.324.200;-3.696.617.395.768.490;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81770;Aparcamiento para residentes. Moralzarzal;;;;;Plazas: 224 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0fdc2c6e051c010VgnVCM2000000c205a0aRCRD;MORALZARZAL;CALLE;V;86;;;;;MADRID;MADRID;28034;MIRASIERRA;FUENCARRAL-EL PARDO;439741;4483030;40.493.906.946.820.700;-3.712.386.925.498.440;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13540;Aparcamiento para residentes. Moratalaz;;;;;Plazas: 379 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d67115cbed51c010VgnVCM2000000c205a0aRCRD;MORATALAZ;AVENIDA;V;194;;;;;MADRID;MADRID;28030;VINATEROS;MORATALAZ;445637;4473592;40.409.292.357.485.200;-3.642.005.637.795.660;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13516;Aparcamiento para residentes. Müller;;;;;Plazas: 139 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6dc7339ae51c010VgnVCM2000000c205a0aRCRD;REMONTA;PASAJE;V;6;;;;;MADRID;MADRID;28039;VALDEACEDERAS;TETUAN;441017;4479698;40.463.982.833.786.600;-3.697.019.991.313.310;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13497;Aparcamiento para residentes. Narváez;;;;;Plazas: 523 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcfc7339ae51c010VgnVCM2000000c205a0aRCRD;NARVAEZ;CALLE;V;26;;;;;MADRID;MADRID;28009;GOYA;SALAMANCA;442748;4474999;40.421.773.289.294.800;-3.676.179.378.123.510;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81793;Aparcamiento para residentes. Navalmoral de la Mata;;;;;Plazas: 204 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=271ec2c6e051c010VgnVCM2000000c205a0aRCRD;NAVALMORAL DE LA MATA;CALLE;V;64-B;;;;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;434178;4470175;40.377.682.080.086.200;-3.776.694.134.591.480;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13590;Aparcamiento para residentes. Niño Jesús;;;;;Plazas: 405 Abierto 24 horas.  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee947339ae51c010VgnVCM2000000c205a0aRCRD;"NI&amp;Ntilde;O JESUS";PLAZA;V;4;;;;;MADRID;MADRID;28009;NIÑO JESUS;RETIRO;442813;4473788;40.410.868.443.000.200;-3.675.304.131.585.120;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13519;Aparcamiento para residentes. Nuestra Señora de Gracia;;;;;Plazas: 580 Titularidad: Ayuntamiento de Madrid  Abierto 24 horas.;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7ff15cbed51c010VgnVCM2000000c205a0aRCRD;HACIENDA DE PAVONES;CALLE;V;202;;;;;MADRID;MADRID;28030;FONTARRON;MORATALAZ;445769;4472799;40.402.157.160.633.800;-3.640.382.300.925.940;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13640;Aparcamiento para residentes. Ofelia Nieto;;;;;;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432d7339ae51c010VgnVCM2000000c205a0aRCRD;OFELIA NIETO;CALLE;V;61 - B;;;;;MADRID;MADRID;28039;VALDEZARZA;MONCLOA-ARAVACA;439972;4479426;40.461.457.569.752.300;-3.709.319.421.880.300;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24129;Aparcamiento para residentes. Oporto;;;;;Plazas: 456Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d2f6545f951c010VgnVCM2000000c205a0aRCRD;"ARG&amp;Uuml;ESO";CALLE;V;25;;;;;MADRID;MADRID;28025;ABRANTES;CARABANCHEL;438339;4470624;40.383.928.394.453.700;-3.726.442.317.069.620;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13543;Aparcamiento para residentes. Ortega y Gasset I;;;;;Plazas: 741 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bef97339ae51c010VgnVCM2000000c205a0aRCRD;JOSE ORTEGA Y GASSET;CALLE;V;86;;;;;MADRID;MADRID;28006;LISTA;SALAMANCA;442949;4475658;40.429.612.292.355.100;-3.672.589.559.215.080;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
